ID,FAT,SNF,Rate,ChartId,RateDate,Type,CurrentChart,RateChartName
58,3.299999952316284,8.399999618530273,22.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
59,3.299999952316284,8.5,23.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
60,3.299999952316284,8.600000381469727,23.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
61,3.299999952316284,8.699999809265137,23.350000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
62,3.299999952316284,8.800000190734863,23.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
63,3.299999952316284,8.899999618530273,23.450000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
64,3.299999952316284,9.0,23.5,1,2017-04-01,CM Rate   ,0,Gokul1
65,3.4000000953674316,7.5,15.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
66,3.4000000953674316,7.599999904632568,16.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
67,3.4000000953674316,7.699999809265137,17.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
68,3.4000000953674316,7.800000190734863,18.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
69,3.4000000953674316,7.900000095367432,19.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
70,3.4000000953674316,8.0,20.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
71,3.4000000953674316,8.100000381469727,21.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
72,3.4000000953674316,8.199999809265137,22.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
73,3.4000000953674316,8.300000190734863,22.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
74,3.4000000953674316,8.399999618530273,23.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
75,3.4000000953674316,8.5,23.5,1,2017-04-01,CM Rate   ,0,Gokul1
76,3.4000000953674316,8.600000381469727,23.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
77,3.4000000953674316,8.699999809265137,23.649999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
78,3.4000000953674316,8.800000190734863,23.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
79,3.4000000953674316,8.899999618530273,23.75,1,2017-04-01,CM Rate   ,0,Gokul1
80,3.4000000953674316,9.0,23.799999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
81,3.5,7.5,15.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
82,3.5,7.599999904632568,16.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
83,3.5,7.699999809265137,17.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
84,3.5,7.800000190734863,18.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
85,3.5,7.900000095367432,19.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
86,3.5,8.0,20.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
87,3.5,8.100000381469727,21.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
88,3.5,8.199999809265137,22.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
89,3.5,8.300000190734863,23.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
90,3.5,8.399999618530273,23.5,1,2017-04-01,CM Rate   ,0,Gokul1
91,3.5,8.5,25.0,1,2017-04-01,CM Rate   ,0,Gokul1
92,3.5,8.600000381469727,25.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
93,3.5,8.699999809265137,25.149999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
94,3.5,8.800000190734863,25.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
95,3.5,8.899999618530273,25.25,1,2017-04-01,CM Rate   ,0,Gokul1
96,3.5,9.0,25.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
97,3.5999999046325684,7.5,16.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
98,3.5999999046325684,7.599999904632568,17.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
99,3.5999999046325684,7.699999809265137,18.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
100,3.5999999046325684,7.800000190734863,19.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
101,3.5999999046325684,7.900000095367432,20.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
102,3.5999999046325684,8.0,21.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
103,3.5999999046325684,8.100000381469727,22.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
104,3.5999999046325684,8.199999809265137,23.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
105,3.5999999046325684,8.300000190734863,23.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
106,3.5999999046325684,8.399999618530273,23.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
107,3.5999999046325684,8.5,25.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
108,3.5999999046325684,8.600000381469727,25.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
109,3.5999999046325684,8.699999809265137,25.350000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
110,3.5999999046325684,8.800000190734863,25.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
111,3.5999999046325684,8.899999618530273,25.450000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
112,3.5999999046325684,9.0,25.5,1,2017-04-01,CM Rate   ,0,Gokul1
113,3.700000047683716,7.5,16.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
114,3.700000047683716,7.599999904632568,17.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
115,3.700000047683716,7.699999809265137,18.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
116,3.700000047683716,7.800000190734863,19.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
117,3.700000047683716,7.900000095367432,20.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
118,3.700000047683716,8.0,21.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
119,3.700000047683716,8.100000381469727,22.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
120,3.700000047683716,8.199999809265137,23.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
121,3.700000047683716,8.300000190734863,23.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
122,3.700000047683716,8.399999618530273,23.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
123,3.700000047683716,8.5,25.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
124,3.700000047683716,8.600000381469727,25.5,1,2017-04-01,CM Rate   ,0,Gokul1
125,3.700000047683716,8.699999809265137,25.549999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
126,3.700000047683716,8.800000190734863,25.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
127,3.700000047683716,8.899999618530273,25.649999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
128,3.700000047683716,9.0,25.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
129,3.799999952316284,7.5,16.5,1,2017-04-01,CM Rate   ,0,Gokul1
130,3.799999952316284,7.599999904632568,17.5,1,2017-04-01,CM Rate   ,0,Gokul1
131,3.799999952316284,7.699999809265137,18.5,1,2017-04-01,CM Rate   ,0,Gokul1
132,3.799999952316284,7.800000190734863,19.5,1,2017-04-01,CM Rate   ,0,Gokul1
133,3.799999952316284,7.900000095367432,20.5,1,2017-04-01,CM Rate   ,0,Gokul1
134,3.799999952316284,8.0,21.5,1,2017-04-01,CM Rate   ,0,Gokul1
135,3.799999952316284,8.100000381469727,22.5,1,2017-04-01,CM Rate   ,0,Gokul1
136,3.799999952316284,8.199999809265137,23.5,1,2017-04-01,CM Rate   ,0,Gokul1
137,3.799999952316284,8.300000190734863,23.799999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
138,3.799999952316284,8.399999618530273,24.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
139,3.799999952316284,8.5,25.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
140,3.799999952316284,8.600000381469727,25.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
141,3.799999952316284,8.699999809265137,25.75,1,2017-04-01,CM Rate   ,0,Gokul1
142,3.799999952316284,8.800000190734863,25.799999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
143,3.799999952316284,8.899999618530273,25.850000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
144,3.799999952316284,9.0,25.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
145,3.9000000953674316,7.5,16.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
146,3.9000000953674316,7.599999904632568,17.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
147,3.9000000953674316,7.699999809265137,18.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
148,3.9000000953674316,7.800000190734863,19.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
149,3.9000000953674316,7.900000095367432,20.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
150,3.9000000953674316,8.0,21.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
151,3.9000000953674316,8.100000381469727,22.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
152,3.9000000953674316,8.199999809265137,23.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
153,3.9000000953674316,8.300000190734863,24.0,1,2017-04-01,CM Rate   ,0,Gokul1
154,3.9000000953674316,8.399999618530273,24.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
155,3.9000000953674316,8.5,25.799999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
156,3.9000000953674316,8.600000381469727,25.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
157,3.9000000953674316,8.699999809265137,25.950000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
158,3.9000000953674316,8.800000190734863,26.0,1,2017-04-01,CM Rate   ,0,Gokul1
159,3.9000000953674316,8.899999618530273,26.049999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
160,3.9000000953674316,9.0,26.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
161,4.0,7.5,16.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
162,4.0,7.599999904632568,17.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
163,4.0,7.699999809265137,18.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
164,4.0,7.800000190734863,19.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
165,4.0,7.900000095367432,20.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
166,4.0,8.0,21.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
167,4.0,8.100000381469727,22.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
168,4.0,8.199999809265137,23.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
169,4.0,8.300000190734863,24.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
170,4.0,8.399999618530273,24.5,1,2017-04-01,CM Rate   ,0,Gokul1
171,4.0,8.5,26.0,1,2017-04-01,CM Rate   ,0,Gokul1
172,4.0,8.600000381469727,26.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
173,4.0,8.699999809265137,26.149999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
174,4.0,8.800000190734863,26.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
175,4.0,8.899999618530273,26.25,1,2017-04-01,CM Rate   ,0,Gokul1
176,4.0,9.0,26.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
177,4.099999904632568,7.5,17.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
178,4.099999904632568,7.599999904632568,18.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
179,4.099999904632568,7.699999809265137,19.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
180,4.099999904632568,7.800000190734863,20.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
181,4.099999904632568,7.900000095367432,21.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
182,4.099999904632568,8.0,22.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
183,4.099999904632568,8.100000381469727,23.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
184,4.099999904632568,8.199999809265137,24.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
185,4.099999904632568,8.300000190734863,24.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
186,4.099999904632568,8.399999618530273,24.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
187,4.099999904632568,8.5,26.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
188,4.099999904632568,8.600000381469727,26.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
189,4.099999904632568,8.699999809265137,26.350000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
190,4.099999904632568,8.800000190734863,26.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
191,4.099999904632568,8.899999618530273,26.450000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
192,4.099999904632568,9.0,26.5,1,2017-04-01,CM Rate   ,0,Gokul1
193,4.199999809265137,7.5,17.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
194,4.199999809265137,7.599999904632568,18.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
195,4.199999809265137,7.699999809265137,19.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
196,4.199999809265137,7.800000190734863,20.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
197,4.199999809265137,7.900000095367432,21.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
198,4.199999809265137,8.0,22.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
199,4.199999809265137,8.100000381469727,23.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
200,4.199999809265137,8.199999809265137,24.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
201,4.199999809265137,8.300000190734863,24.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
202,4.199999809265137,8.399999618530273,24.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
203,4.199999809265137,8.5,26.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
204,4.199999809265137,8.600000381469727,26.5,1,2017-04-01,CM Rate   ,0,Gokul1
205,4.199999809265137,8.699999809265137,26.549999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
206,4.199999809265137,8.800000190734863,26.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
207,4.199999809265137,8.899999618530273,26.649999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
208,4.199999809265137,9.0,26.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
209,4.300000190734863,7.5,17.5,1,2017-04-01,CM Rate   ,0,Gokul1
210,4.300000190734863,7.599999904632568,18.5,1,2017-04-01,CM Rate   ,0,Gokul1
211,4.300000190734863,7.699999809265137,19.5,1,2017-04-01,CM Rate   ,0,Gokul1
212,4.300000190734863,7.800000190734863,20.5,1,2017-04-01,CM Rate   ,0,Gokul1
213,4.300000190734863,7.900000095367432,21.5,1,2017-04-01,CM Rate   ,0,Gokul1
214,4.300000190734863,8.0,22.5,1,2017-04-01,CM Rate   ,0,Gokul1
215,4.300000190734863,8.100000381469727,23.5,1,2017-04-01,CM Rate   ,0,Gokul1
216,4.300000190734863,8.199999809265137,24.5,1,2017-04-01,CM Rate   ,0,Gokul1
217,4.300000190734863,8.300000190734863,24.799999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
218,4.300000190734863,8.399999618530273,25.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
219,4.300000190734863,8.5,26.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
220,4.300000190734863,8.600000381469727,26.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
221,4.300000190734863,8.699999809265137,26.75,1,2017-04-01,CM Rate   ,0,Gokul1
222,4.300000190734863,8.800000190734863,26.799999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
223,4.300000190734863,8.899999618530273,26.850000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
224,4.300000190734863,9.0,26.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
225,4.400000095367432,7.5,17.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
226,4.400000095367432,7.599999904632568,18.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
227,4.400000095367432,7.699999809265137,19.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
228,4.400000095367432,7.800000190734863,20.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
229,4.400000095367432,7.900000095367432,21.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
230,4.400000095367432,8.0,22.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
231,4.400000095367432,8.100000381469727,23.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
232,4.400000095367432,8.199999809265137,24.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
233,4.400000095367432,8.300000190734863,25.0,1,2017-04-01,CM Rate   ,0,Gokul1
234,4.400000095367432,8.399999618530273,25.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
235,4.400000095367432,8.5,26.799999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
236,4.400000095367432,8.600000381469727,26.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
237,4.400000095367432,8.699999809265137,26.950000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
238,4.400000095367432,8.800000190734863,27.0,1,2017-04-01,CM Rate   ,0,Gokul1
239,4.400000095367432,8.899999618530273,27.049999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
240,4.400000095367432,9.0,27.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
241,4.5,7.5,17.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
242,4.5,7.599999904632568,18.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
243,4.5,7.699999809265137,19.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
244,4.5,7.800000190734863,20.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
245,4.5,7.900000095367432,21.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
246,4.5,8.0,22.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
247,4.5,8.100000381469727,23.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
248,4.5,8.199999809265137,24.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
249,4.5,8.300000190734863,25.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
250,4.5,8.399999618530273,25.5,1,2017-04-01,CM Rate   ,0,Gokul1
251,4.5,8.5,27.0,1,2017-04-01,CM Rate   ,0,Gokul1
252,4.5,8.600000381469727,27.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
253,4.5,8.699999809265137,27.149999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
254,4.5,8.800000190734863,27.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
255,4.5,8.899999618530273,27.25,1,2017-04-01,CM Rate   ,0,Gokul1
256,4.5,9.0,27.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
257,4.599999904632568,7.5,18.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
258,4.599999904632568,7.599999904632568,19.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
259,4.599999904632568,7.699999809265137,20.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
260,4.599999904632568,7.800000190734863,21.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
261,4.599999904632568,7.900000095367432,22.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
262,4.599999904632568,8.0,23.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
263,4.599999904632568,8.100000381469727,24.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
264,4.599999904632568,8.199999809265137,25.100000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
265,4.599999904632568,8.300000190734863,25.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
266,4.599999904632568,8.399999618530273,25.700000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
267,4.599999904632568,8.5,27.200000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
268,4.599999904632568,8.600000381469727,27.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
269,4.599999904632568,8.699999809265137,27.350000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
270,4.599999904632568,8.800000190734863,27.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
271,4.599999904632568,8.899999618530273,27.450000762939453,1,2017-04-01,CM Rate   ,0,Gokul1
272,4.599999904632568,9.0,27.5,1,2017-04-01,CM Rate   ,0,Gokul1
273,4.699999809265137,7.5,18.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
274,4.699999809265137,7.599999904632568,19.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
275,4.699999809265137,7.699999809265137,20.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
276,4.699999809265137,7.800000190734863,21.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
277,4.699999809265137,7.900000095367432,22.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
278,4.699999809265137,8.0,23.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
279,4.699999809265137,8.100000381469727,24.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
280,4.699999809265137,8.199999809265137,25.299999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
281,4.699999809265137,8.300000190734863,25.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
282,4.699999809265137,8.399999618530273,25.899999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
283,4.699999809265137,8.5,27.399999618530273,1,2017-04-01,CM Rate   ,0,Gokul1
284,4.699999809265137,8.600000381469727,27.5,1,2017-04-01,CM Rate   ,0,Gokul1
285,4.699999809265137,8.699999809265137,27.549999237060547,1,2017-04-01,CM Rate   ,0,Gokul1
286,4.699999809265137,8.800000190734863,27.600000381469727,1,2017-04-01,CM Rate   ,0,Gokul1
